"","X","pain_fp","pain_eta","phys_fp","phys_eta","neg_fp","neg_eta"
"693",1323,0.38327224530001,0.0311599847180479,2.7776437861702e-24,0.689394868314388,9.44987872361353e-23,0.632404520605155
"694",1324,0.308470206310388,0.0365840704405626,1.25008297766302e-25,0.708908880907001,9.81425253171737e-23,0.632404520605155
"695",1325,0.110793831102276,0.0604495271005133,5.65378556284878e-28,0.739987374079683,2.85831758102051e-18,0.632404520605155
"696",1327,0.357983842492743,0.0328850714163847,2.48060738068883e-22,0.658766672240106,1.15796677012716e-21,0.632404520605155
"697",1328,0.731727801801676,0.0132698843038697,7.64715015246177e-24,0.682740820592583,2.73406169767474e-18,0.632404520605155
"698",1330,0.0576672253943592,0.074740204820553,5.75135849799302e-24,0.684627085582852,5.66240411847264e-22,0.632404520605155
"699",1332,0.468642473737008,0.0259483837538267,2.56846844151508e-26,0.718387092492457,1.51509741556421e-25,0.632404520605155
"700",1333,0.264848738084934,0.0402951691942108,1.2584237139972e-28,0.748027661574031,1.58179341029724e-23,0.632404520605155
"701",1336,0.101111073870429,0.062485412783795,4.37674016972108e-26,0.715229925397424,2.20101328097578e-21,0.632404520605155
"702",1337,0.241978422483341,0.0424613306306755,5.37712342679792e-23,0.669518679300718,1.76476634120349e-19,0.632404520605155
"703",1339,0.0845285563930809,0.0664387643922322,2.62924522678208e-25,0.704345659923854,1.77956970885572e-24,0.632404520605155
"704",1340,0.199466440459796,0.0470257944134207,3.38936074147573e-25,0.702770619920675,5.85263993588336e-21,0.632404520605155
"705",1342,0.381878627446816,0.0312525534270961,1.11786221607701e-25,0.709588859934379,7.88057077371692e-23,0.632404520605155
"706",1343,0.145637155857055,0.0542839844280477,5.99470500632749e-22,0.652401771578949,6.23073532148274e-24,0.632404520605155
"707",1344,0.250807349578163,0.0416044218924281,3.02358186302612e-28,0.743367582954634,7.75716105675043e-22,0.632404520605155
"708",1347,0.229612491073561,0.0437095939030153,2.76958959289648e-24,0.689413744456456,2.51421451447205e-20,0.632404520605155
"709",1348,0.563466679741145,0.0209522362889673,4.77245935273147e-23,0.670343085728629,9.62130282540172e-22,0.632404520605155
"710",1349,0.607087217006551,0.0188487578913412,4.80100424748778e-24,0.685817035010208,4.3683117152995e-26,0.632404520605155
"711",1351,0.0718925535706387,0.0699755956047859,9.24473761213924e-27,0.724341843580203,7.97859223430563e-20,0.632404520605155
"712",1354,0.175506907736664,0.0500025690335489,5.61067750627202e-25,0.699619423201564,1.9903443916106e-29,0.632404520605155
"713",1355,0.156821218361323,0.0525938327793678,3.77833351055774e-22,0.655746213246213,2.66306843992093e-23,0.632404520605155
"714",1357,0.396247355875856,0.0303111733768788,9.97120610852025e-26,0.710282453525292,1.12517419379934e-18,0.632404520605155
"715",1358,0.369453251412632,0.0320904972344986,6.24737574117537e-26,0.713102229929777,1.01440815180997e-18,0.632404520605155
"716",1359,0.178820147124185,0.0495696534047192,1.2786087940558e-22,0.663469849545693,1.70998202862318e-23,0.632404520605155
"717",1360,0.136734488216173,0.0557172101545635,8.93006487785432e-25,0.696684010822994,1.84331833379416e-24,0.632404520605155
"718",1363,0.235160131554416,0.0431423534422813,1.71034075160653e-24,0.692531011632325,4.63489414450006e-18,0.632404520605155
"719",1364,0.406000091873549,0.0296880136016629,3.80424416467536e-22,0.655696933287918,5.93082509572825e-28,0.632404520605155
"720",1368,0.0510409888707449,0.0773540030454876,3.13415065382664e-20,0.622355524485598,1.07366877535981e-17,0.632404520605155
"721",1369,0.100386515469721,0.06264499684121,6.69562836632979e-21,0.634376439615715,1.64196811562629e-20,0.632404520605155
"722",1370,0.338864198216823,0.0342585221232648,3.02297621938446e-20,0.622641313009227,2.193901407944e-20,0.632404520605155
"723",1371,0.242038672081716,0.0424553894105097,4.85118634568966e-27,0.728034272264296,2.62075179051344e-18,0.632404520605155
"724",1373,0.785712040586505,0.0109681379293363,1.5379019295004e-26,0.721391944342939,5.21313591037588e-22,0.632404520605155
"725",1374,0.241854730179104,0.0424735320724757,7.10408490795044e-25,0.698132427503653,3.94169263224903e-23,0.632404520605155
"726",1375,0.149723100675456,0.0536530805370954,6.85110098844815e-20,0.616113262920184,3.47731919185477e-24,0.632404520605155
"727",1376,0.117452344351749,0.059143716972238,6.45601485744849e-20,0.616591001093142,1.5746647191925e-24,0.632404520605155
"728",1377,0.495861184890759,0.02444384011617,1.85212176762116e-23,0.67681140330699,3.04185206995859e-18,0.632404520605155
"729",1381,0.249894501665537,0.0416917670335494,1.68540247378004e-23,0.677448965279129,1.62643061315058e-30,0.632404520605155
"730",1382,0.0689232829506366,0.0708915350975296,4.95976009737491e-23,0.670077275384194,8.01089786110578e-18,0.632404520605155
"731",1384,0.313581594938645,0.036179612007879,2.55671550100872e-23,0.674622753012432,2.2154553450051e-23,0.632404520605155
"732",1385,0.459000746586406,0.026497327514571,1.58128453227989e-22,0.661969215731595,1.34065118793281e-25,0.632404520605155
"733",1387,0.170919234423033,0.0506144924366347,2.63817441958502e-23,0.674409035811256,1.05766661551596e-16,0.632404520605155
"734",1388,0.251614113555212,0.0415274617391963,1.35455927369647e-23,0.678921141570933,2.81372623366167e-28,0.632404520605155
"735",1392,0.427480716608568,0.0283570921892147,1.85320600755864e-27,0.733452380952381,2.85689180656262e-21,0.632404520605155
"736",1393,0.146754703911122,0.0541098208517825,4.62345008750327e-23,0.670561952538357,1.01173628715516e-18,0.632404520605155
"737",1394,0.0527190181972759,0.0766629122495914,1.25836322931361e-28,0.748027914751828,1.85165831846184e-22,0.632404520605155
"738",1395,0.0974889746647421,0.0632941420378481,1.62111286317295e-27,0.734197103992713,9.13397912093253e-20,0.632404520605155
"739",1396,0.915701282947848,0.00531723188724146,2.75240157914374e-23,0.674119982130143,7.74658017092649e-22,0.632404520605155
"740",1397,0.0810439897135158,0.0673615514565235,3.53461506827129e-22,0.656226639668474,1.29175658191459e-19,0.632404520605155
"741",1398,0.298762810068909,0.0373684145330112,5.88931111175184e-24,0.684470583074653,2.09576612284856e-26,0.632404520605155
"742",1401,0.296408369451623,0.0375619737673392,1.63751451161635e-25,0.707260166852352,1.59928036968844e-29,0.632404520605155
"743",1402,0.663415527358544,0.0162634124078042,2.08182160243728e-23,0.676019434477363,7.65840322632631e-18,0.632404520605155
"744",1403,0.586350151147959,0.0198361836832418,7.40108706712473e-22,0.650863922267808,2.25767304723712e-19,0.632404520605155
"745",1405,0.78655576759322,0.0109323652798264,7.00562066891645e-23,0.667682934308846,4.26513625295026e-20,0.632404520605155
"746",1408,0.231250813665355,0.0435408135470502,4.2084536073651e-26,0.715463385646657,1.45110989970936e-14,0.632404520605155
"747",1409,0.140179228049907,0.0551526998103562,3.07005078799384e-23,0.673373968388674,9.44592615658681e-18,0.632404520605155
"748",1411,0.109111148376495,0.060791088321927,1.12630816813845e-25,0.709543126493935,4.2839023049047e-21,0.632404520605155
"749",1412,0.489283686783961,0.0248016008200376,1.97620123521941e-22,0.66038735316834,1.68652356863256e-22,0.632404520605155
"750",1415,0.476270304379466,0.0255202101755405,4.22116475582324e-27,0.728824313044078,8.79185203723479e-19,0.632404520605155
"751",1416,0.0834232187031487,0.0667275456533411,1.10971263502818e-26,0.723286930268524,7.23478830944784e-19,0.632404520605155
"752",1417,0.0802428680722168,0.0675789756931289,1.95480571369738e-21,0.64368754926902,2.2123004923684e-25,0.632404520605155
"753",1419,0.654162531429405,0.0166795602023481,6.03880622623509e-25,0.699156881753294,5.71265403011466e-21,0.632404520605155
"754",1425,0.227223015663732,0.0439577006558679,5.29855204089761e-23,0.66962051886637,2.35658012737572e-19,0.632404520605155
"755",1426,0.0523206686203139,0.0768250611607189,1.36377099087131e-27,0.735156103023516,8.20817615303156e-19,0.632404520605155
"756",1427,0.232869345298989,0.043375118814624,4.35366603610506e-27,0.728648985812862,1.74883404241112e-23,0.632404520605155
"757",1429,0.0644778682493237,0.0723349906482786,1.03788720803708e-27,0.736663958626672,7.41361916851682e-23,0.632404520605155
"758",1432,0.175303300499222,0.0500294154581146,1.56717932321767e-28,0.746869233556153,4.3966579203986e-26,0.632404520605155
"759",1434,0.0635090982222391,0.072662014311441,6.24524494380629e-25,0.698945207716416,6.88087713409606e-27,0.632404520605155
"760",1435,0.53605022346449,0.0223303624431176,6.35493996890229e-25,0.698835501450807,2.49779162326071e-22,0.632404520605155
"761",1437,0.615906859092113,0.0184351108514047,4.38553147043543e-20,0.619686639233452,1.19086322685981e-24,0.632404520605155
"762",1438,0.155298137107996,0.0528173511674199,4.09634854923359e-25,0.701590069597685,2.72572392382812e-19,0.632404520605155
"763",1442,0.49380663610587,0.0245552078473528,2.37696094042086e-26,0.718843143622431,1.01281505596469e-22,0.632404520605155
"764",1445,0.0807232039635358,0.0674483688391906,1.79161269995413e-24,0.692232153411106,2.10513262992985e-24,0.632404520605155
"765",1446,0.0974436499225315,0.063304439010171,4.82193755082599e-22,0.653983168100324,2.35172150832926e-22,0.632404520605155
"766",1450,0.679687213352399,0.0155385968811673,1.45886637742173e-28,0.747247930622604,9.44630944795062e-23,0.632404520605155
"767",1452,0.0605741154644377,0.0736823829231924,7.30132434542964e-27,0.725699029094325,1.72364962641328e-21,0.632404520605155
"768",1453,0.163714979537321,0.0516064384317903,4.85251832736989e-25,0.700530479982016,4.99809203597995e-20,0.632404520605155
"769",1454,0.161427421363275,0.0519297846736319,3.74071701929166e-25,0.702156576265395,2.1036946132397e-23,0.632404520605155
"770",1456,0.0591241334108662,0.0742038759593058,4.16278964763432e-24,0.686753616505859,3.55131144562296e-23,0.632404520605155
"771",1459,0.74134201270211,0.0128572041464956,8.73969297773086e-29,0.749940667880831,6.52196907582244e-22,0.632404520605155
"772",1461,0.252369736652625,0.0414555782913537,2.28459069713238e-23,0.675388431400206,1.83424976038532e-23,0.632404520605155
"773",1463,0.420617377240333,0.0287763760375276,3.81733504190373e-27,0.729393964641799,5.15479369240969e-20,0.632404520605155
"774",1465,0.0731341985965491,0.0696031259970545,2.22504337286697e-28,0.745007642626708,1.47227690945932e-20,0.632404520605155
"775",1467,0.268527373357487,0.0399623103505312,1.34626194018998e-26,0.722166375982546,5.18793367933452e-23,0.632404520605155
"776",1468,0.0622633618787728,0.0730895373973609,1.05360110757114e-24,0.69563253782817,1.15189909594149e-17,0.632404520605155
"777",1469,0.118269797732805,0.0589881828865781,9.58834349355194e-25,0.696232243006517,1.08760529335947e-20,0.632404520605155
"778",1470,0.0674675289512345,0.0713542913019355,3.27780241997128e-27,0.730254883131025,1.58044464968471e-23,0.632404520605155
"779",1471,0.586130560748526,0.0198467570367237,5.1074514717233e-21,0.636444951146884,1.28919177381007e-22,0.632404520605155
"780",1472,0.0574491346473786,0.0748215926525756,3.70898508139658e-27,0.729556858946011,3.25725827431275e-19,0.632404520605155
"781",1474,0.0836513289943733,0.0666676560773945,3.08623265441333e-26,0.717303295819441,3.22263702921302e-23,0.632404520605155
"782",1477,0.796496700039371,0.0105110043510214,3.58170872097147e-24,0.687737752399867,1.7216230889757e-21,0.632404520605155
"783",1480,0.712933791839538,0.0140817089414314,5.79330299875016e-25,0.699418032406196,6.37335701359635e-26,0.632404520605155
"784",1481,0.0697569720137188,0.0706306608443988,2.01197659790273e-25,0.705996182805744,3.39688602184855e-20,0.632404520605155
"785",1482,0.607620375558555,0.0188236493179215,1.85432028000053e-25,0.706497670109746,1.72666247589993e-19,0.632404520605155
"786",1483,0.125529415712993,0.057649158638571,1.03127020189292e-27,0.736699172602467,5.76068634076087e-22,0.632404520605155
"787",1485,0.116572557834878,0.0593122403402103,1.18373321198338e-27,0.735938981078236,3.69816251559828e-24,0.632404520605155
"788",1486,0.0875561910006454,0.0656655634531342,3.17980377950979e-23,0.673133684001069,4.96817754894911e-19,0.632404520605155
"789",1487,0.493438225554404,0.0245752142054097,7.27210599403695e-22,0.650992472721767,1.10770605187575e-19,0.632404520605155
"790",1489,0.213482565373127,0.0454315654940993,2.0014117835053e-22,0.660297184046771,1.00675282419381e-19,0.632404520605155
"791",1491,0.0656770532375506,0.0719365614938095,1.32906882274134e-22,0.663196971397792,3.51366158488283e-17,0.632404520605155
"792",1492,0.170436770737395,0.050679715293346,2.05394020308487e-27,0.732878556623191,1.49967584340267e-27,0.632404520605155
"793",1493,0.398819450467545,0.0301456238389303,1.09307213647237e-24,0.695398199695076,2.33275156317754e-19,0.632404520605155
"794",1494,0.293262129713563,0.0378227227087362,6.50378068501586e-25,0.698689573230014,9.19216454794531e-21,0.632404520605155
"795",1498,0.205715529450447,0.0463029047344753,1.06447590196475e-25,0.709886009860571,5.20742699429105e-24,0.632404520605155
"796",1499,0.613298850958456,0.01855705392455,6.98901183897209e-22,0.651282629516874,7.6514896059934e-24,0.632404520605155
"797",1501,0.0922985744565979,0.0645034970833688,2.30536588268629e-27,0.732232745438058,1.52676192087484e-21,0.632404520605155
"798",1503,0.725096065255777,0.0135555231439476,7.13148112699779e-23,0.667559011088174,4.0852357877699e-16,0.632404520605155
"799",1506,0.469407003298356,0.0259052290149118,1.51821130050279e-22,0.662257232805844,6.52741718160025e-22,0.632404520605155
"800",1509,0.215794262430678,0.0451777454814203,2.68892971623294e-26,0.718116988942261,4.997099005123e-19,0.632404520605155
"801",1510,0.351382109667056,0.0333521528110499,1.93058628965968e-23,0.676530557038032,1.53723005622896e-18,0.632404520605155
"802",1511,0.724118760884661,0.01359768985988,3.27267944702191e-22,0.656780558326647,4.1790131425817e-15,0.632404520605155
"803",1512,0.107497598561498,0.0611232630993685,2.65610734537756e-24,0.689685575095797,3.65282034652609e-26,0.632404520605155
"804",1513,0.190099791901201,0.0481486908455188,4.86595797141118e-21,0.636813753111322,3.52098571834505e-17,0.632404520605155
"805",1516,0.1737729563469,0.0502321136525079,4.65479677448611e-24,0.686020341882683,7.15507543851168e-21,0.632404520605155
"806",1518,0.280273294585854,0.0389256766125472,1.00498115196392e-25,0.710234858172284,9.50151071267302e-18,0.632404520605155
"807",1519,0.360916370109877,0.0326799083569045,1.30278357648955e-26,0.722357071979238,4.57302402112099e-27,0.632404520605155
"808",1521,0.442626229671149,0.027450467440853,7.74203398406658e-22,0.650534393720474,4.26224103197497e-25,0.632404520605155
"809",1522,0.34999813553148,0.0334510063190188,1.42556967761982e-24,0.693700624676593,6.31323118035951e-21,0.632404520605155
"810",1524,0.0865096441013165,0.065929951635147,4.19511263455477e-23,0.671231850566,1.54658036143002e-21,0.632404520605155
"811",1525,0.0791064308774639,0.0678909348576452,2.32884124795691e-22,0.659217543401345,1.22601330247113e-23,0.632404520605155
"812",1526,0.341908038264501,0.0340355551732792,3.4512839952866e-26,0.716641461042416,6.02829306946551e-23,0.632404520605155
"813",1527,0.0705663135422747,0.0703802057363362,1.29747549793856e-26,0.722380778705391,1.52532983693953e-31,0.632404520605155
"814",1529,0.110897582439819,0.060428625677655,7.28635669708287e-21,0.633728072366389,3.87379405645515e-29,0.632404520605155
"815",1530,0.251581778705398,0.0415305420657012,3.8164566343377e-25,0.702031632514001,3.00403124138556e-22,0.632404520605155
"816",1532,0.605151050419201,0.0189400534061824,3.86258118026672e-22,0.655587172995397,6.14857718426283e-25,0.632404520605155
"817",1534,0.129074767334696,0.057021160723034,1.08167650700442e-28,0.748823606301575,2.00506212363011e-20,0.632404520605155
"818",1535,0.200068756499505,0.0469552336526097,2.88288147909406e-26,0.717706049380295,5.75965116732501e-20,0.632404520605155
"819",1538,0.795666828501361,0.0105461755073763,3.63991352364732e-22,0.656015213459038,6.82112421642737e-27,0.632404520605155
"820",1539,0.720621922911955,0.0137487242640579,2.02315242038588e-27,0.732962903909154,9.76220752724726e-21,0.632404520605155
"821",1541,0.525862309086922,0.0228550057839596,1.45105463914975e-25,0.70799959794458,8.7710877215061e-30,0.632404520605155
"822",1542,0.439463359848478,0.0276377487809762,1.91728767445645e-27,0.733262842269235,8.49954003540236e-24,0.632404520605155
"823",1543,0.291178942061181,0.0379967118937213,1.02468580189362e-26,0.723747876912876,1.84233870123733e-15,0.632404520605155
"824",1544,0.203456884076633,0.0465618627956212,2.61623304275339e-25,0.704376347661367,1.71356947879183e-17,0.632404520605155
"825",1546,0.267845657034527,0.0400236905636735,1.72067262682627e-23,0.677309088481491,1.78873260783735e-25,0.632404520605155
"826",1547,0.281912847864526,0.0387840208984562,5.4619734027832e-27,0.727358971567732,1.88253641715581e-25,0.632404520605155
"827",1548,0.194703220925196,0.047590699584094,3.0626975598465e-23,0.673390366193741,8.61359558755866e-21,0.632404520605155
"828",1549,0.153023211472175,0.0531549877582105,9.56687065146247e-26,0.710533233615904,1.33657987882516e-24,0.632404520605155
"829",1550,0.421346946480799,0.0287315473564232,1.29182769473056e-27,0.735456056244845,6.17253392081527e-24,0.632404520605155
"830",1551,0.051841260982347,0.0770217656922821,6.5714563245334e-24,0.683745937725476,3.22187431637378e-24,0.632404520605155
"831",1552,0.217126638679633,0.0450325623773044,1.7989444846227e-22,0.661055069594178,3.096572846659e-25,0.632404520605155
"832",1555,0.195789092301134,0.0474608248050042,4.98967042107335e-27,0.727874142065455,6.14807404269775e-23,0.632404520605155
"833",1556,0.380611818768579,0.0313369414889525,6.8547829407972e-26,0.712544838120522,4.40914592181449e-26,0.632404520605155
"834",1557,0.961888603062431,0.0030012695723862,1.12359324467063e-20,0.63038847796083,1.24071793377175e-24,0.632404520605155
"835",1559,0.204286751532238,0.0464664164086948,5.19220984421317e-24,0.685301488280047,2.03310290425628e-27,0.632404520605155
"836",1560,0.28093808842972,0.0388681519298152,5.36091849574533e-27,0.727465428328748,6.38930083395581e-23,0.632404520605155
"837",1566,0.58421135516514,0.0199392760742834,1.45854644125004e-25,0.707968137416339,2.77994252337048e-29,0.632404520605155
"838",1571,0.146967601674814,0.0540767806487788,2.55930038725742e-26,0.718408154570724,3.69663862225863e-26,0.632404520605155
"839",1573,0.0793460084291172,0.0678248199942557,8.16735839420295e-27,0.725055260890372,2.16741301025347e-24,0.632404520605155
"840",1574,0.12798386833675,0.0572126727511209,4.27928218112515e-24,0.686572613688958,2.83868751035766e-16,0.632404520605155
"841",1575,0.0970311530665874,0.063398357571865,3.53620525909973e-24,0.687821302287269,2.41031852810309e-16,0.632404520605155
"842",1577,0.086941875452679,0.0658203952812844,5.97820170707369e-24,0.684371629785103,1.56416984458303e-22,0.632404520605155
"843",1578,0.246683689684632,0.0420012580131138,1.09182359754623e-24,0.695405484465562,1.19955560803928e-21,0.632404520605155
"844",1579,0.0881482108972766,0.0655173131535342,1.58466638922871e-24,0.69302168967704,2.06219584326891e-24,0.632404520605155
"845",1580,0.358996059800354,0.0328140967715755,1.79555266631094e-21,0.644321329972506,8.26965907772717e-20,0.632404520605155
"846",1581,0.20033204983661,0.0469244494589097,7.26620799350096e-25,0.697989863500525,1.2239710639878e-28,0.632404520605155
"847",1582,0.243757302966092,0.0422864669178463,4.08878274478763e-26,0.715635031053312,4.31699393490198e-24,0.632404520605155
"848",1585,0.129245552419472,0.0569913146137739,4.9658443715701e-23,0.670068806534526,7.96348703496252e-18,0.632404520605155
"849",1586,0.215473269094981,0.0452128432119314,5.75237952874782e-25,0.699462615092576,1.2305916912132e-15,0.632404520605155
"850",1587,0.115056158706875,0.0596055053011625,1.54497579499371e-22,0.662133611205372,2.69837856624256e-27,0.632404520605155
"851",1590,0.0808644598385242,0.0674100994583616,4.06091958156681e-25,0.701644301114195,3.07040860224861e-25,0.632404520605155
"852",1592,0.266196216390358,0.0401727735295934,3.73015902420067e-26,0.716180527554437,1.35943652527966e-16,0.632404520605155
"853",1593,0.312784407469316,0.0362423168066441,2.21435494299825e-25,0.705406054326742,3.44645092324455e-17,0.632404520605155
"854",1594,0.187349379743831,0.0484879585600951,4.61162674872999e-26,0.714918357888634,9.01062885552592e-23,0.632404520605155
"855",1596,0.362975620840391,0.0325366738797355,3.34504404771637e-24,0.688184196271121,1.28016865870967e-16,0.632404520605155
"856",1597,0.268282257147886,0.0399843642556396,6.33098630520373e-27,0.72651583624053,6.25675341467435e-20,0.632404520605155
"857",1599,0.731394347019231,0.0132842267735844,1.18818884444729e-27,0.735918236662421,2.03815746533084e-24,0.632404520605155
"858",1602,0.14829167646637,0.0538722786400193,1.14708550107962e-25,0.709432034132641,1.90691408084377e-28,0.632404520605155
"859",1607,0.0651922695253931,0.0720967960476777,1.22054795765625e-21,0.647186001778417,2.20865967545649e-22,0.632404520605155
"860",1609,0.156963105079621,0.0525731120195701,8.02284230554439e-26,0.711597116167954,2.33318445600644e-16,0.632404520605155
"861",1610,0.422848668656782,0.0286394689068713,9.90908141233668e-27,0.723941470251964,1.72182839625031e-18,0.632404520605155
"862",1612,0.191475572549491,0.0479806560450593,2.12785484003744e-23,0.675871060880236,1.50527474514022e-21,0.632404520605155
"863",1615,0.0826512332686574,0.0669313763085811,9.20780995488432e-24,0.681505088009224,1.19683884289081e-17,0.632404520605155
"864",1617,0.0505085124824293,0.0775778148502535,9.54985120233701e-26,0.710544015780087,4.04795530120348e-21,0.632404520605155
"865",1619,0.745717310757894,0.0126699023914992,8.79528534233184e-24,0.681810521626357,1.21115348578271e-21,0.632404520605155
"866",1621,0.0660257167906833,0.0718220081169356,7.54432577192238e-26,0.711967896603698,1.55313577317134e-17,0.632404520605155
"867",1622,0.203134994394747,0.0465989793583779,7.76686676144125e-23,0.666964379896932,1.04599651145531e-18,0.632404520605155
"868",1628,0.224111626323364,0.0442842928012901,7.2405926412533e-25,0.698012180118232,8.45317090564456e-14,0.632404520605155
"869",1629,0.13139228845969,0.0566192399268294,2.47611788335285e-25,0.704716599972565,1.12310562002636e-26,0.632404520605155
"870",1630,0.0626277160757677,0.0729636638439106,3.41063594452513e-27,0.730030705812841,1.35014304313285e-20,0.632404520605155
"871",1631,0.658571181059785,0.0164809072369268,1.67424025828275e-28,0.746519301916694,2.78248353914534e-22,0.632404520605155
"872",1633,0.0669003323426913,0.0715371497745052,2.38692847869625e-25,0.704943147308299,3.07155530081371e-19,0.632404520605155
"873",1634,0.219447271301871,0.0447815952817869,1.76703572836848e-22,0.661182078243618,5.81729431652181e-29,0.632404520605155
"874",1636,0.666484497636174,0.0161260429703352,4.94330686902373e-28,0.740716388332964,4.88626423971432e-22,0.632404520605155
"875",1641,0.654210439438744,0.0166773977185479,1.19458156044057e-23,0.679764754304547,8.09578629247691e-23,0.632404520605155
"876",1644,0.0969632635934316,0.0634138506693579,7.47181939662925e-28,0.738467218489683,2.20853199124514e-20,0.632404520605155
"877",1646,0.0772694820732192,0.0684042236899001,6.02473201491191e-24,0.684320404931063,7.96967379718025e-26,0.632404520605155
"878",1647,0.919277161630783,0.0051499641767007,1.32130061835995e-24,0.694187096204024,2.15786977273037e-24,0.632404520605155
"879",1648,0.176778541074339,0.0498355395936409,1.36641309454849e-23,0.678862573845043,6.28483857361681e-19,0.632404520605155
"880",1649,0.0935080231467116,0.0642161053998581,1.33232486996827e-27,0.735285258145324,8.19862772798087e-20,0.632404520605155
"881",1650,0.82422309926963,0.00933455725318151,3.4693305841466e-23,0.67253679611435,2.03890734674112e-22,0.632404520605155
"882",1651,0.473020424894573,0.0257019906627355,5.53946343033614e-23,0.669312799374707,1.15094905029824e-28,0.632404520605155
"883",1657,0.19006294582544,0.0481532063110061,1.50611385829273e-25,0.707772002779909,3.35285606138129e-20,0.632404520605155
"884",1658,0.593305810487668,0.019502567232808,8.55000184675122e-23,0.666293801368719,1.10460574506715e-24,0.632404520605155
"885",1662,0.103897533854628,0.0618814953251072,1.60091713999596e-26,0.72115784245554,2.91832023189635e-20,0.632404520605155
"886",1663,0.0612782296236915,0.0734333937503517,3.61157087234189e-28,0.742412387895842,2.57840690420962e-22,0.632404520605155
"887",1665,0.400656145291078,0.0300279398712982,1.98903778554607e-26,0.719888961525391,1.18299867709386e-17,0.632404520605155
"888",1667,0.0933353516818336,0.0642569219805443,5.26445314575978e-24,0.685210459408473,6.05624214568257e-21,0.632404520605155
"889",1668,0.135748358177547,0.0558812345016234,7.64011553915928e-23,0.667079101394388,1.93455481825906e-24,0.632404520605155
"890",1669,0.140919373015864,0.0550330825898129,4.43298393380384e-24,0.686341040006313,9.18527536527842e-23,0.632404520605155
"891",1677,0.14748276263954,0.0539970135392283,6.45023786315031e-22,0.651868110524961,3.05942465706288e-24,0.632404520605155
"892",1678,0.342928705460751,0.0339611661154264,7.10915157145659e-23,0.667580839927463,4.99310508596173e-28,0.632404520605155
"893",1680,0.651176645877394,0.0168145033272025,1.99702171274114e-20,0.625906321677554,1.0188045075907e-24,0.632404520605155
"894",1681,0.490055558581442,0.0247594319291203,4.75258787058793e-26,0.714738755147747,2.83678839010524e-22,0.632404520605155
"895",1685,0.310437707793953,0.0364277050141911,1.23514717711185e-22,0.663713468555426,8.97744473844608e-17,0.632404520605155
"896",1687,0.973150290989749,0.00234760503119261,1.12098680086296e-24,0.695237419982173,5.11407329932007e-14,0.632404520605155
"897",1689,0.257161470649423,0.0410041228239144,6.55792537759562e-21,0.634535618858724,1.23174590830635e-20,0.632404520605155
"898",1692,0.0714588653797179,0.07010712491127,8.74073537983294e-26,0.711079600009209,9.2926274877238e-26,0.632404520605155
"899",1693,0.21383360284686,0.0453928633866897,7.83852224259802e-28,0.738205094289646,3.9324247129653e-18,0.632404520605155
"900",1695,0.402837874615707,0.0298887181198073,7.8339246054156e-27,0.725294830941084,9.91357995206069e-21,0.632404520605155
"901",1696,0.181795415190636,0.0491870874278536,1.52199306828276e-24,0.693280815037476,1.27144970806046e-14,0.632404520605155
"902",1701,0.372646453269824,0.0318729461225511,7.20338538945162e-20,0.615709498942808,1.58252177832026e-18,0.632404520605155
"903",1703,0.426770082883094,0.0284002542799542,2.99377584946366e-20,0.622718082698735,6.54257429806368e-25,0.632404520605155
"904",1712,0.726135316096526,0.013510704664596,8.1301956739034e-25,0.697279020118228,1.86969380752454e-19,0.632404520605155
"905",1715,0.592908871734306,0.0195215386324693,2.13295403580196e-25,0.705636803477614,1.4927187740266e-19,0.632404520605155
"906",1719,0.0699233888734857,0.0705789390386147,9.30042849307303e-25,0.696425977147107,2.19846162229541e-22,0.632404520605155
"907",1720,0.0552048829024512,0.0756765533879436,1.15721645316121e-28,0.748468905093602,7.32727770645236e-24,0.632404520605155
"908",1722,0.0959705317209534,0.0636415703843107,9.25032973468065e-26,0.710736911549408,8.7322553040555e-25,0.632404520605155
"909",1723,0.159295367886719,0.052234957426569,1.28391315266383e-24,0.694370735328637,1.05510361247506e-24,0.632404520605155
"910",1724,0.115656431289116,0.0594889873997879,2.46035525342418e-26,0.718640285180712,8.96951369682617e-20,0.632404520605155
"911",1725,0.199634143102785,0.0470061288532209,7.39896767718811e-22,0.650866016804326,2.42884655405684e-27,0.632404520605155
"912",1726,0.898811862529359,0.00609124157824576,1.68880587944801e-24,0.692612531756474,2.485778080863e-28,0.632404520605155
"913",1727,0.321656263035356,0.0355520867093539,3.07601037641451e-24,0.688730900396518,7.98341161772715e-20,0.632404520605155
"914",1728,0.114337012830846,0.0597458450792798,4.18687600684932e-26,0.715493978623825,3.36143627430115e-20,0.632404520605155
"915",1730,0.371005524068956,0.0319845471245618,9.98548048013805e-25,0.695974158932252,4.00149621915219e-16,0.632404520605155
"916",1731,0.164673806212487,0.0514721388208931,2.69567316588768e-27,0.731355537723779,5.27017749422685e-21,0.632404520605155
"917",1735,0.0951076487632954,0.0638413037443207,4.5493849305232e-27,0.728399339039983,7.65079772448959e-22,0.632404520605155
"918",1736,0.155481581389645,0.0527903235197509,1.65402905718675e-24,0.692746352716138,1.22358578110879e-24,0.632404520605155
"919",1737,0.0805682335157542,0.0674904263530625,4.26924071540553e-27,0.728760083465531,3.48714493030428e-22,0.632404520605155
"920",1739,0.547541994699118,0.0217469292219244,1.16353806298797e-23,0.679941211885116,1.29133099542392e-24,0.632404520605155
